Unique_Scientific_Name,Wing_Chord,Bill_Depth
Paradigalla_carunculata,150,8.3
Paradisaea_apoda,236,12.7
Paradisaea_apoda,231,11.7
Paradisaea_apoda,183,20.9
Paradisaea_apoda,251,11.9
Paradisaea_decora,176,9.4
Paradisaea_decora,171,8.6
Paradisaea_decora,154,9.3
Paradisaea_decora,149,9.2
Paradisaea_raggiana,188,10.7
Paradisaea_raggiana,NA,11.5
Paradisaea_raggiana,NA,11.1
Paradisaea_raggiana,NA,10.3
Paradisaea_raggiana,185,NA
Paradisaea_rubra,173,10.1
Paradisaea_rubra,172,9.4
Paradisaea_rubra,153,8.8
Paradisaea_rubra,174,10.1
Paramythia_montium,106,5.2
Paramythia_montium,102,5.1
Paramythia_montium,111,5.3
Paramythia_montium,103,5.1
Paramythia_montium,106,NA
Paramythia_montium,101,4.8
Paramythia_montium,101,4.8
Paramythia_montium,103.5,5.3
Paramythia_montium,94,5.1
Paramythia_montium,96,5
Paramythia_montium,103,5
Paramythia_montium,101,5.3
Paramythia_montium,96,4.8
Pardalotus_punctatus,52,4.4
Pardalotus_punctatus,57,3.9
Pardalotus_punctatus,57,3.4
Pardalotus_punctatus,54,3.8
Pardalotus_punctatus,57.2,NA
Pardalotus_rubricatus,63,4
Pardalotus_rubricatus,64,4.5
Pardalotus_rubricatus,64.5,4.2
Pardalotus_rubricatus,64,4.1
Pardalotus_striatus,67,4.4
Pardalotus_striatus,70,4.1
Pardalotus_striatus,65,4.2
Pardalotus_striatus,67,3.5
Pardalotus_striatus,63,NA
Parkerthraustes_humeralis,84,10.5
Parkerthraustes_humeralis,85,10.5
Parkerthraustes_humeralis,85,10.5
Parkerthraustes_humeralis,85,9.5
Parkerthraustes_humeralis,84.5,9
Parkerthraustes_humeralis,84,10
Parkerthraustes_humeralis,85,10.7
Parkerthraustes_humeralis,79,9.4
Paroaria_baeri,78,6
Paroaria_baeri,79,5.8
Paroaria_baeri,78.5,5.9
Paroaria_baeri,78.5,6
Paroaria_capitata,77,5.8
Paroaria_capitata,81.5,5.1
Paroaria_capitata,84,5.9
Paroaria_capitata,76,6
Paroaria_coronata,99,8.9
Paroaria_coronata,101,7.8
Paroaria_coronata,96,8.7
Paroaria_coronata,98,8.5
Paroaria_coronata,98.5,NA
Paroaria_gularis,85,6
Paroaria_gularis,84,5.8
Paroaria_gularis,86,6.1
Paroaria_gularis,80,5.9
Paroaria_gularis,78,NA
Parophasma_galinieri,82,4.6
Parophasma_galinieri,82.5,4.2
Parophasma_galinieri,88,4.7
Parophasma_galinieri,85.5,4.5
Parotia_carolae,148,8.1
Parotia_carolae,151,8.3
Parotia_carolae,146,8.7
Parotia_carolae,137,8.2
Parotia_helenae,143,8.1
Parotia_helenae,152,8.4
Parotia_helenae,142,8.2
Parotia_helenae,152,9.2
Parotia_lawesii,180,8
Parotia_lawesii,140,8.1
Parotia_lawesii,150,10.9
Parotia_lawesii,156,8.9
Parotia_lawesii,150,NA
Parotia_sefilata,166,9.7
Parotia_sefilata,156,9.4
Parotia_sefilata,143,8.6
Parotia_sefilata,149,9
Parotia_wahnesi,163,9.7
Parotia_wahnesi,162,8.1
Parotia_wahnesi,180,8.3
Parotia_wahnesi,154,7.2
Parotia_wahnesi,156,8.2
Parotia_wahnesi,148,NA
Parula_americana,52,3.3
Parula_americana,62,3.1
Parula_americana,63,3
Parula_americana,62,3.3
Parula_americana,62,3
Parula_americana,63,3.2
Parula_americana,55,3.6
Parula_americana,47,3.3
Parula_americana,59,3
Parula_americana,51,2.9
Parula_americana,58,3
Parula_americana,55,2.9
Parula_americana,53,2.8
Parula_americana,58,2.9
Parula_gutturalis,64,3.6
Parula_gutturalis,65,3.4
Parula_gutturalis,64,3.5
Parula_gutturalis,63,3.5
Parula_pitiayumi,52,3
Parula_pitiayumi,52,3
Parula_pitiayumi,50,3
Parula_pitiayumi,51,3.1
Parula_pitiayumi,48,2.9
Parula_pitiayumi,51,3
Parula_pitiayumi,53,2.8
Parula_pitiayumi,48,3
Parula_pitiayumi,47,3.2
Parula_pitiayumi,51,3.2
Parula_pitiayumi,51,2.9
Parula_superciliosa,64,3.4
Parula_superciliosa,63,3.3
Parula_superciliosa,65,3.5
Parula_superciliosa,63,3.8
Parula_superciliosa,62,3.7
Parula_superciliosa,62,3.9
Parula_superciliosa,63,3.8
Parula_superciliosa,63,3.7
Parula_superciliosa,65,3.6
Parula_superciliosa,60,3.7
Parula_superciliosa,60,3.5
Parula_superciliosa,59,3.1
Parula_superciliosa,66,3.6
Parula_superciliosa,59,3.5
Parula_superciliosa,59,3.7
Parula_superciliosa,66,3.6
Parus_afer,76,5.5
Parus_afer,69,5.5
Parus_afer,74,5.2
Parus_afer,73,5.3
Parus_albiventris,79,4.5
Parus_albiventris,81,4.6
Parus_albiventris,81,4.2
Parus_albiventris,77,4.6
Parus_fasciiventer,78,4.3
Parus_fasciiventer,76,4.2
Parus_fasciiventer,81,4.3
Parus_fasciiventer,76,4.3
Parus_funereus,85,5.3
Parus_funereus,88,4.7
Parus_funereus,84,5
Parus_funereus,84,4.7
Parus_humilis,89.5,5.9
Parus_humilis,86,6.1
Parus_humilis,86,5.9
Parus_humilis,85,5.7
Parus_major,77,4.5
Parus_major,75,4
Parus_major,73,4.2
Parus_major,70,4.3
Parus_major,62,4.1
Parus_major,64,4.7
Parus_major,62,4.9
Parus_major,60,4.4
Parus_monticolus,69,3.9
Parus_monticolus,66,3.7
Parus_monticolus,65,3.8
Parus_monticolus,65,4.2
Parus_niger,85,5.5
Parus_niger,81,5.2
Parus_niger,81,5
Parus_niger,76,5.2
Parus_rufiventris,84,4.6
Parus_rufiventris,81,4.4
Parus_rufiventris,74,3.9
Parus_rufiventris,78,3.9
Parus_spilonotus,76,4.6
Parus_spilonotus,74,4.6
Parus_spilonotus,80,4.9
Parus_spilonotus,76,4.6
Parus_xanthogenys,70,5
Parus_xanthogenys,72,4.9
Parus_xanthogenys,72,4.4
Parus_xanthogenys,69,4.5
Passerella_iliaca,82,7.9
Passerella_iliaca,86,7.7
Passerella_iliaca,83,7.1
Passerella_iliaca,84,7.4
Passerella_iliaca,87,NA
Passerina_amoena,64,6.7
Passerina_amoena,65,6.3
Passerina_amoena,72,6.1
Passerina_amoena,70,6.2
Passerina_amoena,68,5.8
Passerina_amoena,78,6.5
Passerina_amoena,64,6.2
Passerina_caerulea,64,5.2
Passerina_caerulea,90,10.6
Passerina_caerulea,80,10.2
Passerina_caerulea,85,10.8
Passerina_caerulea,62,4.8
Passerina_caerulea,65,4.9
Passerina_caerulea,61,4.9
Passerina_caerulea,94,11
Passerina_caerulea,88,10.8
Passerina_caerulea,87,11.6
Passerina_caerulea,86,10.7
Passerina_caerulea,86,10.4
Passerina_ciris,70,6.5
Passerina_ciris,69,6.4
Passerina_ciris,69,7.1
Passerina_ciris,68,7.3
Passerina_ciris,66,6.2
Passerina_ciris,66,6.4
Passerina_ciris,66,5.8
Passerina_ciris,71,5.8
Passerina_versicolor,69,6.4
Passerina_versicolor,75,6.4
Passerina_versicolor,68,6.2
Passerina_versicolor,65,6.3
Pastor_roseus,128,6.1
Pastor_roseus,128,6.2
Pastor_roseus,132,6.3
Pastor_roseus,131,6.3
Patagioenas_araucana,214,5.7
Patagioenas_araucana,212,5.2
Patagioenas_araucana,212,5.8
Patagioenas_araucana,202,5.9
Patagioenas_cayennensis,171,5.7
Patagioenas_cayennensis,181,5.5
Patagioenas_cayennensis,173,5.1
Patagioenas_cayennensis,162,5.5
Patagioenas_cayennensis,177,5.6
Patagioenas_cayennensis,170.5,4.3
Patagioenas_fasciata,212.5,7.4
Patagioenas_fasciata,217,7
Patagioenas_fasciata,195,6.9
Patagioenas_fasciata,199,6.3
Patagioenas_fasciata,NA,NA
Patagioenas_fasciata,NA,NA
Patagioenas_fasciata,NA,NA
Patagioenas_fasciata,NA,NA
Patagioenas_flavirostris,194,5.8
Patagioenas_flavirostris,195,6.4
Patagioenas_flavirostris,181,5.4
Patagioenas_flavirostris,200,6.1
Patagioenas_leucocephala,190,5.7
Patagioenas_leucocephala,197,5.8
Patagioenas_leucocephala,187,4.5
Patagioenas_leucocephala,189,5.2
Patagioenas_maculosa,217,6
Patagioenas_maculosa,210,5.1
Patagioenas_maculosa,212,5
Patagioenas_maculosa,203,5.3
Patagioenas_oenops,199,5.2
Patagioenas_oenops,189,5
Patagioenas_oenops,195,5
Patagioenas_oenops,185,4.6
Patagioenas_picazuro,233,7.8
Patagioenas_picazuro,225,6.8
Patagioenas_picazuro,204,6.2
Patagioenas_picazuro,210,5.9
Patagioenas_plumbea,180,4.7
Patagioenas_plumbea,180,5.1
Patagioenas_plumbea,183,5.2
Patagioenas_plumbea,176,5
Patagioenas_squamosa,202,6.3
Patagioenas_squamosa,200,6
Patagioenas_squamosa,204,5.9
Patagioenas_squamosa,205,5.3
Patagioenas_subvinacea,155,4.1
Patagioenas_subvinacea,156,4.7
Patagioenas_subvinacea,160,3.5
Patagioenas_subvinacea,154,4
Pauxi_pauxi,396,28.7
Pauxi_pauxi,358,29.2
Pauxi_pauxi,364,27.5
Pauxi_pauxi,390,26.8
Pauxi_pauxi,377,NA
Pauxi_pauxi,390,28.9
Pauxi_pauxi,367,NA
Pavo_cristatus,370,11
Pavo_cristatus,430,11.2
Pavo_cristatus,475,11.8
Pavo_cristatus,467,14.2
Pavo_muticus,443,10.9
Pavo_muticus,422,12
Pavo_muticus,483,12.3
Pavo_muticus,493,12.2
Peneoenanthe_pulverulenta,83,5.1
Peneoenanthe_pulverulenta,83,4.6
Peneoenanthe_pulverulenta,76,4.2
Peneoenanthe_pulverulenta,77,4.3
Peneothello_bimaculata,81,5
Peneothello_bimaculata,89,5.5
Peneothello_bimaculata,80,4.9
Peneothello_bimaculata,87,5
Peneothello_bimaculata,76,4.7
Peneothello_bimaculata,82,5.5
Peneothello_bimaculata,77,4.9
Peneothello_bimaculata,79,4.9
Peneothello_bimaculata,93,NA
Peneothello_cyanus,85,4
Peneothello_cyanus,89,4.9
Peneothello_cyanus,83,4.3
Peneothello_cyanus,88,4.1
Peneothello_cyanus,86,4.8
Peneothello_cyanus,91,4.4
Peneothello_cyanus,82,4.3
Peneothello_cyanus,81,4.4
Peneothello_sigillata,89,3.6
Peneothello_sigillata,93,3.6
Peneothello_sigillata,95,4.2
Peneothello_sigillata,107,3.9
Peneothello_sigillata,88,4.2
Peneothello_sigillata,93,4.2
Peneothello_sigillata,92,4.1
Peneothello_sigillata,91,4
Pentholaea_arnotti,105,4.7
Pentholaea_arnotti,101,4.4
Pentholaea_arnotti,97,4.9
Pentholaea_arnotti,93,5.1
Perdix_dauurica,147,8.9
Perdix_dauurica,149,9.1
Perdix_dauurica,139,8.5
Perdix_dauurica,139,8.3
Perdix_perdix,147,7.7
Perdix_perdix,143,8.1
Perdix_perdix,144,7.8
Perdix_perdix,144,8.3
Pericrocotus_brevirostris,89,4
Pericrocotus_brevirostris,83,4.1
Pericrocotus_brevirostris,84.5,4.2
Pericrocotus_brevirostris,86.5,4.1
Pericrocotus_cantonensis,82,4.5
Pericrocotus_cantonensis,90,5
Pericrocotus_cantonensis,87.5,5
Pericrocotus_cantonensis,88,5
Pericrocotus_cinnamomeus,66.5,4.1
Pericrocotus_cinnamomeus,67,3.7
Pericrocotus_cinnamomeus,66,3.4
Pericrocotus_cinnamomeus,67,3.7
Pericrocotus_divaricatus,98,5.1
Pericrocotus_divaricatus,97,5
Pericrocotus_divaricatus,96,5.3
Pericrocotus_divaricatus,95,4.6
Pericrocotus_ethologus,90,4.2
Pericrocotus_ethologus,93.5,4.2
Pericrocotus_ethologus,92,4
Pericrocotus_ethologus,91,4
Pericrocotus_igneus,72,3.6
Pericrocotus_igneus,74,3.8
Pericrocotus_igneus,74,3.8
Pericrocotus_igneus,71,3.9
Pericrocotus_lansbergei,73.5,4
Pericrocotus_lansbergei,70,4
Pericrocotus_lansbergei,74,3.9
Pericrocotus_lansbergei,72.5,4.1
Pericrocotus_miniatus,82,4.2
Pericrocotus_miniatus,83,4.5
Pericrocotus_miniatus,78,4.4
Pericrocotus_miniatus,78,3.9
Pericrocotus_roseus,86,5.2
Pericrocotus_roseus,90.5,5.4
Pericrocotus_roseus,87,5
Pericrocotus_roseus,86,5
Pericrocotus_tegimae,91,5
Pericrocotus_tegimae,84.5,5
Pericrocotus_tegimae,84,5.2
Pericrocotus_tegimae,86,5.1
Periparus_amabilis,71.5,4.3
Periparus_amabilis,63,4
Periparus_amabilis,62.5,4
Periparus_amabilis,63.5,4
Periparus_ater,60,3.4
Periparus_ater,58.5,3.4
Periparus_ater,60,4
Periparus_ater,60,3.9
Periparus_elegans,60,4
Periparus_elegans,61.5,4
Periparus_elegans,61,4.3
Periparus_elegans,62.5,4
Periparus_rubidiventris,72,4.3
Periparus_rubidiventris,70.5,4.2
Periparus_rubidiventris,68,4.1
Periparus_rubidiventris,68,4.1
Periparus_rufonuchalis,75,4.3
Periparus_rufonuchalis,76,4.3
Periparus_rufonuchalis,74,4
Periparus_rufonuchalis,73,4
Periparus_venustulus,64,4
Periparus_venustulus,64,4.2
Periparus_venustulus,62,3.7
Periparus_venustulus,63,3.6
Periporphyrus_erythromelas,99,13.9
Periporphyrus_erythromelas,99,13.9
Periporphyrus_erythromelas,98,13.9
Periporphyrus_erythromelas,96,13.9
Perisoreus_infaustus,147,8.7
Perisoreus_infaustus,137,8
Perisoreus_infaustus,137,7.8
Perisoreus_infaustus,145,9
Perisoreus_infaustus,147,NA
Perisoreus_internigrans,169,9.4
Perisoreus_internigrans,163,8.8
Perisoreus_internigrans,162,8.4
Perisoreus_internigrans,161,9.3
Perisoreus_internigrans,164,8.9
Perissocephalus_tricolor,204,13.8
Perissocephalus_tricolor,227,15.2
Perissocephalus_tricolor,200,14.4
Perissocephalus_tricolor,214,16.6
Perissocephalus_tricolor,218.5,NA
Pernis_apivorus,426,15
Pernis_apivorus,405,13.2
Pernis_apivorus,377,13
Pernis_apivorus,395,14.1
Pernis_celebensis,355,14.5
Pernis_celebensis,341,13.5
Pernis_celebensis,347,14.9
Pernis_celebensis,358,15.5
Pernis_ptilorhynchus,406,14.7
Pernis_ptilorhynchus,423,15.7
Pernis_ptilorhynchus,403,16.5
Pernis_ptilorhynchus,405,14.4
Petrochelidon_ariel,92.5,2.4
Petrochelidon_ariel,91,2.5
Petrochelidon_ariel,91,2.5
Petrochelidon_ariel,92,2.6
Petrochelidon_fluvicola,93,2.1
Petrochelidon_fluvicola,92.5,2.2
Petrochelidon_fluvicola,92,2.2
Petrochelidon_fluvicola,90.5,2.5
Petrochelidon_fulva,102,3.3
Petrochelidon_fulva,104,3.2
Petrochelidon_fulva,103,3.2
Petrochelidon_fulva,100.5,3.1
Petrochelidon_nigricans,104,2.6
Petrochelidon_nigricans,104,2.4
Petrochelidon_nigricans,105.5,2.6
Petrochelidon_nigricans,105,2.5
Petrochelidon_preussi,95.5,2.5
Petrochelidon_preussi,93.5,2.7
Petrochelidon_preussi,97.5,2.5
Petrochelidon_preussi,94.5,2.6
Petrochelidon_pyrrhonota,110,3
Petrochelidon_pyrrhonota,108,2.9
Petrochelidon_pyrrhonota,108,2.9
Petrochelidon_pyrrhonota,101,2.9
Petrochelidon_rufigula,98,2.6
Petrochelidon_rufigula,96,2.8
Petrochelidon_rufigula,95,2.6
Petrochelidon_rufigula,95,2.6
Petrochelidon_rufocollaris,98,2.9
Petrochelidon_rufocollaris,96,3.1
Petrochelidon_rufocollaris,95,2.7
Petrochelidon_rufocollaris,99,2.8
Petroica_australis,92,4.7
Petroica_australis,98,5
Petroica_australis,94,4.7
Petroica_australis,92,4.8
Petroica_australis,97,NA
Petroica_goodenovii,60,2.8
Petroica_goodenovii,64,2.8
Petroica_goodenovii,61,3
Petroica_goodenovii,61,2.4
Petroica_goodenovii,65,NA
Petroica_macrocephala,76,3
Petroica_macrocephala,74,2.9
Petroica_macrocephala,73,2.9
Petroica_macrocephala,74,2.7
Petroica_macrocephala,70,NA
Petroica_multicolor,70,3.1
Petroica_multicolor,70,3
Petroica_multicolor,68,3
Petroica_multicolor,67,3.2
Petroica_phoenicea,78,2.9
Petroica_phoenicea,79,3
Petroica_phoenicea,74,3
Petroica_phoenicea,82,3.5
Petroica_rodinogaster,70,2.7
Petroica_rodinogaster,70,2.6
Petroica_rodinogaster,66,2.7
Petroica_rodinogaster,66,2.1
Petroica_rosea,65,2.4
Petroica_rosea,65,2.7
Petroica_rosea,63,2.8
Petroica_rosea,66,3
Petroica_traversi,78,4.2
Petroica_traversi,75.5,4.1
Petroica_traversi,80,4.5
Petroica_traversi,80,4.1
Petroica_traversi,80,4
Pezoporus_occidentalis,129,15.2
Pezoporus_occidentalis,140,16.2
Pezoporus_occidentalis,142,NA
Pezoporus_wallicus,131,16.7
Pezoporus_wallicus,132,13.9
Pezoporus_wallicus,142,17.2
Pezoporus_wallicus,134,17.1
Phaenicophaeus_curvirostris,167,16.9
Phaenicophaeus_curvirostris,165,17.4
Phaenicophaeus_curvirostris,166,17.6
Phaenicophaeus_curvirostris,160,16.7
Phaenicophaeus_diardi,129,12.3
Phaenicophaeus_diardi,125,12.2
Phaenicophaeus_diardi,124,12.2
Phaenicophaeus_diardi,129,12.5
Phaenicophaeus_pyrrhocephalus,156,16.3
Phaenicophaeus_pyrrhocephalus,139,14.9
Phaenicophaeus_pyrrhocephalus,163,15.3
Phaenicophaeus_pyrrhocephalus,157,14.7
Phaenicophaeus_sumatranus,136,13.7
Phaenicophaeus_sumatranus,143,13.1
Phaenicophaeus_sumatranus,138,12.6
Phaenicophaeus_sumatranus,143,13.4
Phaenicophaeus_tristis,171,13.1
Phaenicophaeus_tristis,169,13
Phaenicophaeus_tristis,176,12.7
Phaenicophaeus_tristis,156,12
Phaenicophaeus_viridirostris,136,11.3
Phaenicophaeus_viridirostris,138,12.1
Phaenicophaeus_viridirostris,135,11.4
Phaenicophaeus_viridirostris,135,12.3
Phaenicophilus_palmarum,89,7.5
Phaenicophilus_palmarum,83,6.9
Phaenicophilus_palmarum,92,6.5
Phaenicophilus_palmarum,84,7
Phaenicophilus_poliocephalus,87,6.9
Phaenicophilus_poliocephalus,77,6.4
Phaenicophilus_poliocephalus,84,7
Phaenicophilus_poliocephalus,81,6.1
Phaeothlypis_fulvicauda,66,3.8
Phaeothlypis_fulvicauda,64,3.6
Phaeothlypis_fulvicauda,64,3.9
Phaeothlypis_fulvicauda,59,4.4
Phaeothlypis_rivularis,61,3.5
Phaeothlypis_rivularis,61,3.9
Phaeothlypis_rivularis,58,3.8
Phaeothlypis_rivularis,61,3.5
Phaethornis_atrimentalis,39.2,1.6
Phaethornis_atrimentalis,NA,NA
Phaethornis_atrimentalis,NA,NA
Phaethornis_atrimentalis,NA,NA
Phaethornis_atrimentalis,NA,NA
Phaethornis_atrimentalis,NA,NA
Phaethornis_atrimentalis,36.3,1.8
Phaethornis_atrimentalis,37,1.7
Phaethornis_atrimentalis,41.5,2.3
Phaethornis_atrimentalis,NA,NA
Phaethornis_atrimentalis,NA,NA
Phaethornis_atrimentalis,NA,NA
Phaethornis_atrimentalis,NA,NA
Phaethornis_atrimentalis,NA,NA
Phaethornis_augusti,57.2,2.6
Phaethornis_augusti,57.2,2
Phaethornis_augusti,57.5,2.1
Phaethornis_augusti,56.1,2
Phaethornis_bourcieri,54,2.5
Phaethornis_bourcieri,55,3.4
Phaethornis_bourcieri,53,2.3
Phaethornis_bourcieri,55,2.5
Phaethornis_bourcieri,60,2.5
Phaethornis_bourcieri,60,3
Phaethornis_bourcieri,64,2.9
Phaethornis_bourcieri,52,2.7
Phaethornis_eurynome,59,2.5
Phaethornis_eurynome,61,2.7
Phaethornis_eurynome,57,2.7
Phaethornis_eurynome,56,2.5
Phaethornis_griseogularis,36,1.5
Phaethornis_griseogularis,36,NA
Phaethornis_griseogularis,37,NA
Phaethornis_griseogularis,36,NA
Phaethornis_griseogularis,33,NA
Phaethornis_griseogularis,34,NA
Phaethornis_griseogularis,37,NA
Phaethornis_griseogularis,36,NA
Phaethornis_griseogularis,40,NA
Phaethornis_griseogularis,33,NA
Phaethornis_griseogularis,35,NA
Phaethornis_griseogularis,33.2,1.4
Phaethornis_griseogularis,33.5,1.6
Phaethornis_griseogularis,32.4,1.8
Phaethornis_griseogularis,39,NA
Phaethornis_griseogularis,37,NA
Phaethornis_griseogularis,40,NA
Phaethornis_griseogularis,36,NA
Phaethornis_griseogularis,39,NA
Phaethornis_guy,58,2.4
Phaethornis_guy,57,2.4
Phaethornis_guy,58,2.3
Phaethornis_guy,57,2.5
Phaethornis_guy,58,2.5
Phaethornis_guy,56,2.4
Phaethornis_guy,56,2.2
Phaethornis_guy,55,3.2
Phaethornis_hispidus,51,2.9
Phaethornis_hispidus,53,3.8
Phaethornis_hispidus,51,2.3
Phaethornis_hispidus,50,2.5
Phaethornis_hispidus,50,1.9
Phaethornis_hispidus,53,2.1
Phaethornis_hispidus,62,2.2
Phaethornis_hispidus,61,2.3
Phaethornis_hispidus,56,2.6
Phaethornis_koepckeae,57.4,2.4
Phaethornis_koepckeae,64,1.9
Phaethornis_koepckeae,63,2.4
Phaethornis_koepckeae,60,1.8
Phaethornis_koepckeae,59,2.1
Phaethornis_malaris,62,3
Phaethornis_malaris,65,2.8
Phaethornis_malaris,64,2.8
Phaethornis_malaris,52,3
Phaethornis_philippii,58,2.3
Phaethornis_philippii,58,2.8
Phaethornis_philippii,60,2.7
Phaethornis_philippii,51,2.6
Phaethornis_pretrei,59,2.4
Phaethornis_pretrei,63,2.7
Phaethornis_pretrei,57,2.1
Phaethornis_pretrei,57,2.5
Phaethornis_ruber,29,1.7
Phaethornis_ruber,29,2.4
Phaethornis_ruber,30,1.5
Phaethornis_ruber,32,2.5
Phaethornis_ruber,27,1.9
Phaethornis_ruber,29,2.3
Phaethornis_ruber,26,1.7
Phaethornis_ruber,36,1.6
Phaethornis_striigularis,38.7,1.7
Phaethornis_striigularis,NA,NA
Phaethornis_striigularis,NA,NA
Phaethornis_striigularis,NA,NA
Phaethornis_striigularis,NA,NA
Phaethornis_striigularis,NA,NA
Phaethornis_striigularis,37.7,1.8
Phaethornis_striigularis,36.5,1.4
Phaethornis_striigularis,41.1,1.9
Phaethornis_striigularis,NA,NA
Phaethornis_striigularis,NA,NA
Phaethornis_striigularis,NA,NA
Phaethornis_striigularis,NA,NA
Phaethornis_striigularis,NA,NA
Phaethornis_subochraceus,49.3,2.5
Phaethornis_subochraceus,50,2.2
Phaethornis_superciliosus,57,2.5
Phaethornis_superciliosus,65,3.5
Phaethornis_superciliosus,55,2.6
Phaethornis_superciliosus,53,2.6
Phaethornis_superciliosus,59,2.7
Phaethornis_superciliosus,56,2.9
Phaethornis_superciliosus,59,2.5
Phaethornis_superciliosus,60,2.9
Phaethornis_yaruqui,60,2.2
Phaethornis_yaruqui,59.7,2.9
Phaethornis_yaruqui,59,2.3
Phaethornis_yaruqui,59,3
Phalaropus_fulicarius,121,2.8
Phalaropus_fulicarius,111,3
Phalaropus_fulicarius,130,2.8
Phalaropus_fulicarius,121,3
Phalaropus_lobatus,107,2.6
Phalaropus_lobatus,104,2.6
Phalaropus_lobatus,113,2.5
Phalaropus_lobatus,106,2.6
Pharomachrus_antisianus,188,9.4
Pharomachrus_antisianus,195,9.8
Pharomachrus_antisianus,193,9.4
Pharomachrus_antisianus,192,8
Pharomachrus_auriceps,207,10.5
Pharomachrus_auriceps,219,11.1
Pharomachrus_auriceps,201,10.8
Pharomachrus_auriceps,213,10.2
Pharomachrus_fulgidus,171,9.2
Pharomachrus_fulgidus,177,9.3
Pharomachrus_fulgidus,183,9.7
Pharomachrus_fulgidus,183,9.4
Pharomachrus_pavoninus,179,10.5
Pharomachrus_pavoninus,175,11.4
Pharomachrus_pavoninus,165,10.1
Pharomachrus_pavoninus,169,9.7
Pharomachrus_pavoninus,179,9.1
Pharomachrus_pavoninus,180,9.7
Pharomachrus_pavoninus,185,11
Pharomachrus_pavoninus,185,10.5
Phasianus_colchicus,239,12.4
Phasianus_colchicus,219,9.6
Phasianus_colchicus,251,12.3
Phasianus_colchicus,246,10.1
Phasianus_versicolor,214,13.1
Phasianus_versicolor,200,9.6
Phasianus_versicolor,235,14
Phasianus_versicolor,230,12.2
Phedina_brazzae,100,2.4
Phedina_brazzae,97,2.5
Phedina_brazzae,99.5,2.7
Phedina_brazzae,100,2.6
Philentoma_pyrhoptera,82,4.9
Philentoma_pyrhoptera,80.6,NA
Philentoma_pyrhoptera,85,5
Philentoma_pyrhoptera,77,4.7
Philentoma_pyrhoptera,85,3.8
Philentoma_pyrhoptera,78,4.3
Philentoma_pyrhoptera,81,4.6
Philentoma_pyrhoptera,80,4.1
Philentoma_pyrhoptera,78,4.6
Philentoma_pyrhoptera,82,4.4
Philentoma_velata,100,5.2
Philentoma_velata,98.5,5.6
Philentoma_velata,97,5.1
Philentoma_velata,98,5.1
Philesturnus_carunculatus,102,7.7
Philesturnus_carunculatus,94,7.9
Philesturnus_carunculatus,107,8.3
Philesturnus_carunculatus,90,8.4
Philetairus_socius,75,8.6
Philetairus_socius,75,8.8
Philetairus_socius,74,8.1
Philetairus_socius,68.5,9.2
Philohydor_lictor,83,4.9
Philohydor_lictor,89,4.9
Philohydor_lictor,89,5.1
Philohydor_lictor,81,4.4
Philomachus_pugnax,185,5.8
Philomachus_pugnax,181,6
Philomachus_pugnax,157,4.1
Philomachus_pugnax,146,4.4
Phimosus_infuscatus,278,16.6
Phimosus_infuscatus,288,13.7
Phimosus_infuscatus,262,15.6
Phimosus_infuscatus,242,13.9
Phlegopsis_nigromaculata,83,5.8
Phlegopsis_nigromaculata,85,5.9
Phlegopsis_nigromaculata,90,5.5
Phlegopsis_nigromaculata,85,5.6
Phlegopsis_nigromaculata,89,5.7
Phlegopsis_nigromaculata,88,5.7
Phlegopsis_nigromaculata,84,5.3
Phlegopsis_nigromaculata,90,5.5
Phlegopsis_nigromaculata,91,6.2
Phlegopsis_nigromaculata,85,5.6
Phlegopsis_nigromaculata,87,5.6
Phleocryptes_melanops,56.3,3.2
Phleocryptes_melanops,61,NA
Phleocryptes_melanops,57.3,3.1
Phleocryptes_melanops,59.5,3.3
Phleocryptes_melanops,57.3,2.9
Phleocryptes_melanops,54.9,2.7
Phleocryptes_melanops,54,3.4
Phleocryptes_melanops,57,3.5
Phleocryptes_melanops,60,3.1
Phleocryptes_melanops,54.5,3.3
Phoeniconaias_minor,312,35.1
Phoeniconaias_minor,334,37.6
Phoeniconaias_minor,320,36
Phoeniconaias_minor,310,32.1
Phoenicopterus_andinus,465,45.5
Phoenicopterus_andinus,400,40.9
Phoenicopterus_andinus,430,40.5
Phoenicopterus_andinus,405,44
Phoenicopterus_chilensis,403,33.5
Phoenicopterus_chilensis,373,34
Phoenicopterus_chilensis,417,33.4
Phoenicopterus_chilensis,414,39.3
Phoenicopterus_jamesi,422,35.5
Phoenicopterus_jamesi,387,36.9
Phoenicopterus_jamesi,423,34.7
Phoenicopterus_jamesi,414.7,34.6
Phoenicopterus_roseus,377,35.6
Phoenicopterus_roseus,426,37.6
Phoenicopterus_roseus,376,40.8
Phoenicopterus_roseus,381,34.9
